Iteration	Y	var_1	var_2	var_3	var_4
1.0	0.3883522033702317	17.0	14.0	44.0	47.0
2.0	0.5009841184158472	20.0	24.0	47.0	49.0
3.0	1.0	5.0	21.0	43.0	49.0
4.0	0.43775585958826496	8.0	24.0	42.0	43.0
5.0	0.21202323636063142	8.0	10.0	47.0	46.0
6.0	0.42989208908236476	12.0	20.0	42.0	47.0
7.0	0.44715790405811806	14.0	20.0	40.0	42.0
8.0	1.0	24.0	5.0	40.0	40.0
9.0	0.5253589095318575	23.0	23.0	44.0	43.0
10.0	0.20573941227209597	9.0	8.0	45.0	45.0
11.0	0.4141365650670887	11.0	22.0	45.0	49.0
12.0	0.49403845170925476	17.0	24.0	46.0	44.0
13.0	1.0	6.0	24.0	48.0	44.0
14.0	0.45027054765457464	11.0	24.0	44.0	46.0
15.0	0.4079671994257986	12.0	19.0	41.0	44.0
16.0	0.38474130330800227	19.0	12.0	44.0	44.0
17.0	1.0	22.0	5.0	49.0	43.0
18.0	1.0	10.0	6.0	48.0	44.0
19.0	0.39697525846267767	18.0	14.0	41.0	44.0
20.0	1.0	13.0	5.0	41.0	48.0
21.0	1.0	8.0	10.0	45.0	45.0
22.0	1.0	8.0	8.0	45.0	46.0
23.0	0.19354603283976424	9.0	7.0	45.0	45.0
24.0	0.3813464753563858	19.0	12.0	43.0	44.0
25.0	0.3834892051509109	17.0	14.0	44.0	46.0
26.0	0.39541432169505614	19.0	13.0	43.0	44.0
27.0	0.20893879766389306	8.0	10.0	48.0	46.0
28.0	0.21202323636063142	8.0	10.0	47.0	46.0
29.0	0.20573941227209597	9.0	8.0	45.0	45.0
30.0	0.20573941227209597	9.0	8.0	45.0	45.0
