AAVS1,ACOX2,ADAMTS16,ARID1B,ATP5B,C2orf78,C8orf86,CCRL2,CD40LG,CHRNA7,CLK3,CLRN2,CYP2C19,CYTH3,DAAM1,DBF4B,DSCR4,EML2,FAM9C,FBXO10,GLI4,ID1,KBTBD2,KIAA0100,LDB3,LHFP,MIA2,MS4A3,NDP,PDX1,PQLC1,PRR3,PTPN1,RAPGEF3,RHDBL,RPL11,RTN4R,SERPINB5,SLC5A9,TIGD2,WDR92,WFDC2
CLK3,1.58557079500177,1.73390981892646,4.59443684617857,2.28829717663482,2.54197068441413,1.06419049962426,2.66646246696141,1.8505548136412,2.95203812601949,1.53526996052835,1.37704919467917,1.65467680137243,2.58955927874582,1.43502664833421,2.64311937233643,1.91223957655739,2.28745107564268,1.73858970711054,2.40892711399889,2.14427174130522,2.19694811070185,2.05993275574023,2.52562244711863,2.07962418166953,1.82149506270173,2.09538283649338,1.15302422194518,3.1302824058685,2.32316307339272,1.7130778685304,1.93574846248731,1.92749359089422,1.35166974083822,2.20547040756914,2.04044894148949,2.40692568670074,2.01690611984317,1.80763309311765,2.186423226342,2.0608444477148,2.52355876754119,2.24555027240508
CLRN2,1.5807344584171,1.59801225499323,2.70452283839881,1.93633829651357,2.36970807774417,1.92476502554504,1.77957300390576,1.61459373609599,2.74001921182102,2.11369799244545,1.53976399707598,0.455860687988285,3.52338488702915,1.82235145375065,2.09809379921904,1.03990240302858,1.57949254848631,1.41476718390709,2.03148080076976,1.51474216324613,1.51168861344484,1.49071088190598,2.26625291262578,1.78406619071061,1.95620219306297,1.74244277019051,3.24920783136861,1.49828642106937,2.43315890540238,1.4937217033137,1.62847314269142,1.7406854331105,1.4907656362227,1.38417893350556,1.81973697149572,1.97184611602012,1.79916829889539,1.33231953956045,1.56142307534417,1.70063080780871,2.79612301916613,1.78287692912106
CYP2C19,1.9994900462325,3.71446082532807,3.44754825315732,3.55272321566564,1.04686344956007,1.87843822390309,2.43789805747683,2.95115223089321,1.21323814446013,4.47506895071591,3.63744091619288,3.68409746629052,0.348066029092441,2.76521309135274,1.74360384061163,3.67955665709184,3.75207037899156,2.96940576169796,4.5142473991982,3.01901122645422,3.0391009271399,2.7776523629236,1.4444595011525,2.36847504482838,1.91785595021582,3.67847169737264,3.6916612782509,3.77533190318247,1.56523140083503,3.09405028687862,2.31207449117942,2.85706598879075,2.36930481097031,3.6356381471398,3.5422506433459,2.09656583603578,2.56717700168716,3.24077551812666,3.10743952373446,2.31488387936221,3.49798207155291,3.23473439933215
CYTH3,1.27154846017244,1.11760408035624,2.38439269394388,1.66785339611835,1.61426787609515,1.92243903076655,0.955936583453766,1.34226201294133,1.76169580599031,0.602963678495659,1.39354435242536,1.47735499302255,2.31290568186185,0.765984622127362,1.51646257529411,1.3682238447299,1.59922933008706,1.42252454107031,3.11145397788096,1.9236589196401,1.36303179078126,1.35560519607556,1.69078736866319,1.33019590595591,1.22911862629175,1.46706498330266,3.63110634443228,1.71467704836178,1.57738992469444,0.777697353126,1.22875711967012,1.06080720923503,1.10925218103247,1.31237740008589,1.55057568415685,1.39471387398332,1.3508233999775,0.589441988538355,1.06765116429621,1.42056508861065,1.58562537319248,1.50691025907113
DAAM1,1.2307418321933,2.81038312380331,1.10092750505275,2.01860685593034,0.599608624298055,1.66360831355797,1.18677501995649,1.92221113029521,0.732313029252495,2.96819096789299,2.46949105782928,2.50114353389179,0.777627147599643,1.24053008682409,0.492543556770252,2.12734710220547,2.33378516406796,1.82575547029994,3.40666524387896,2.03492170830429,1.71545216682624,2.3932465451974,0.723273344803829,1.26075914911573,1.03750058537006,2.18541698935601,4.7014424931216,2.00573022802349,0.814578332396937,2.1208413402307,1.15783300033542,1.88390321449521,1.31558441254786,2.32121991118416,2.49864112922744,0.974736940776941,1.38376285263413,1.87834808231018,1.70749732551203,1.27357005325309,1.68518756088173,1.77928022968535
DBF4B,2.1222634538335,2.38810297058936,3.20972273691993,2.49866568938559,2.81898826432857,2.64765578523594,2.66396131429296,2.53827889560757,3.25463207562322,2.61225729084835,2.42752319872304,1.64058772462845,3.73808677977296,1.89587461315093,2.03848166941077,1.23482841439855,2.24920700865967,1.92425985617878,2.21446375589898,1.89210627041681,2.35411352418416,2.25414301101518,2.65134332704628,2.31635499123501,2.56927930506824,2.19595783920943,4.56079846669037,2.75856662880522,2.84437023045226,1.87678393262204,2.09499075529625,2.86083105560682,2.0854217823689,1.83266549581532,3.22207709904197,2.918276688433,2.43104790612554,2.17162569809807,2.63359964191792,2.617519433672,3.31063322401247,2.5745973122431
DSCR4,1.99450087621722,2.5351758025733,3.88740153666479,1.38134391083724,2.5347604345857,2.59655249685166,2.94932389137458,2.37569821425853,2.84387372108074,2.9998889015154,2.50463011925328,2.26239351283273,3.29169679136379,2.25410743168616,2.40116065037012,2.26298592033937,1.11757003648682,2.05795509969027,3.22277677008251,2.56341604236892,2.32597644139557,2.29010961611941,2.39387632140555,1.90765260716898,2.33156173995563,1.6826889348437,4.47319779029683,3.07452577624768,2.30452573242712,2.30961155069872,2.2986597360991,2.56765412930893,2.18095883382403,2.53596814109723,2.62825490624069,2.74051123084168,1.62891960989805,2.4026709653756,2.05778697092801,2.59016198151466,4.11557235492133,2.6487775017774
EML2,0.907876694041774,1.14040767552545,1.61035489799001,1.3059819225291,1.01843423705565,1.31680623693745,1.01908754630302,1.21756090686236,1.30059837319478,1.6009113217768,1.2600445376346,0.992746934496387,1.62178406740878,0.871900006471424,0.776481508921955,0.934818139885781,1.35593364104604,1.00850057463617,2.37401150994226,1.22204821672974,1.03931555818513,1.11315243574419,1.04712477478813,0.924162489088482,0.888489765013766,1.13377443311594,3.1129079128185,1.33541756471469,0.953766882564966,0.935087278174871,0.996375311048642,1.16866571218297,0.951088985458581,1.11367642002075,1.1683605603328,1.32952254989142,1.01278907784758,0.947680655054778,0.98808812962924,0.944565527225783,1.4418580753268,1.34834091211663
FAM9C,5.02807796181603,7.0510448216133,7.18672049665018,7.40166206025463,7.76742362421501,6.44132877094402,7.18517548256751,7.39206146777457,8.03343311942884,7.75513943532717,6.66606325565727,6.04824821665377,8.42949190683517,7.5995379255028,7.75103381840415,6.59438938318178,6.61322084016312,6.6374884260691,1.86899484279564,4.73086519310989,6.83454880294201,7.38180751294812,7.61335955311751,7.35366074980303,6.52563747127449,7.12500277801557,7.46008881060691,7.86103883719865,6.58123611040389,7.86961934083419,6.36600629384286,7.54157071334264,6.56945087969726,6.5640507390125,8.15305021687841,7.52138111583281,7.26807593544966,7.76052171346959,6.39245380931714,7.82467079936096,9.39993878686215,6.76421688600902
FBXO10,1.04554729319423,2.2768977892676,2.49511579760617,1.81693081876665,1.40761754191893,2.68512019825829,1.42793100989195,1.3993929726965,1.83147752959516,2.33851182524891,2.00146650920898,2.3507238727399,2.22031260217421,2.35100399778113,1.416638564836,1.60787325595575,2.01273504186808,1.50634413343674,1.88704530986071,0.805277090511328,1.48272022166718,1.67166732714974,1.30553784898794,1.4238523774102,1.06827362835678,1.79820147902896,6.31078822096244,2.50871499482854,1.33773154322215,1.57852578900893,1.16081734266962,1.36597189780201,1.46430227850083,1.61795260659806,1.74658844819546,1.25274996020689,1.34655304194811,1.6947609969635,1.50676623099264,1.45794193568091,2.76834458550691,1.09598119474955
GLI4,6.22326642652565,4.31731976027848,3.14345407667567,6.14054649241289,7.17729893239191,5.1983987799212,5.27301832431755,5.79230029533452,8.17616430417809,4.65596111423768,4.64942409175087,4.59730240071203,8.83707341267344,3.91379974250485,5.09637055220601,4.27278706472618,5.69506213666434,5.03762076267693,7.04049533340427,5.8305761336457,4.33070446676427,6.41466190951673,6.80786560929012,5.39925617490871,5.85705084573089,4.90349771050009,4.65058578693794,4.03244957049936,6.47399287664771,4.97702216241971,5.69407035920741,5.81751855088739,4.83881785611001,4.74826605914816,5.33112397725834,6.4475371146906,5.79980423897396,4.58884022205491,4.96587867345638,5.09394169751428,3.77793072085341,5.86331200012323
ID1,1.50322447078273,1.49804839071789,2.40239140124385,1.88214138049671,1.89206914430355,2.15083828794925,1.75660597038189,1.65285054120907,2.31766517730495,1.72705985933272,1.81892351956204,1.40489290764565,2.50768511976493,1.92705216561932,1.87559263706749,1.5767482955997,1.67284010253837,1.59474314384039,2.47625706000995,1.55284562926141,1.2556940609681,0.555985966507731,1.90650328734433,1.61228623033531,1.53229328164224,1.64551692141183,3.64821931575056,1.7859614685405,1.68363005545739,1.02991701783693,1.92735407965834,1.53802130419317,1.69806899205273,1.59184295905243,1.83851812080026,2.0172967981054,1.6220579719017,1.39372066502049,1.30491492468559,1.82070889408163,2.86302974003089,1.94914979585267
KBTBD2,1.23814988444823,2.82329283108959,2.2996856341952,2.16138702296486,0.86731539632993,1.66934086031456,1.86920701391499,2.09237323251864,1.23071686534314,3.47372138828664,2.64570117277891,2.66671606406589,0.801806400660426,1.76610345176656,0.76336584443819,2.12444210898315,2.22432725988893,2.06353538767939,2.91256728832408,1.98979424662138,1.83949402810631,2.10557017551133,0.927464199685579,1.47011628760855,1.12330488633502,2.24496922062116,4.07624863497489,2.7715228680333,1.19304160084641,2.23465743474928,1.28099475335646,2.00260358373664,1.616330094618,2.48037813016762,2.61189485489929,1.26467539238429,1.47275589132888,2.23006125313781,1.98302764677542,1.5807492941669,2.598312803414,2.08263527895394
KIAA0100,2.4116984228529,2.74938330055815,2.27887882404382,3.24476894655951,1.60277308542566,2.59324553145233,2.32536450124548,3.3434278559903,1.61023226673577,3.42201225044528,3.70376233493736,3.62954256519293,1.77488954893032,2.39547716567767,1.96369293068207,3.38838540322435,3.27465751880226,3.00003859820617,4.3794663259959,3.53766513541715,3.41995102866907,3.55074347726611,2.00527268311914,2.3566834145082,2.53565424780947,3.35543641639525,4.92378911899416,2.9619743610675,1.75197616401835,2.98370990002454,2.7781342735116,2.96348392992924,2.39601525528243,3.12612402087864,3.56913895044404,2.41799509732962,2.51808407221225,2.89564761351322,2.61371777989196,2.88501124155934,3.36212350393643,3.40726581270234
LDB3,0.886164082926438,2.3724309530013,2.40711403610285,1.90596956651054,0.735544521567493,1.43671551197218,1.34416822119326,1.71739675346472,0.990026555812709,2.86868754460002,2.11459637079445,2.20425165744061,0.818741965204186,1.79758667984626,1.08408588999325,2.07143480522001,2.11032602276299,1.8078516596794,2.62646592308489,1.58121314243684,1.7097611397315,1.56770012184674,0.914236352685352,1.43597549540365,0.660628144922028,2.13920137369465,3.9009169933984,2.6642277840074,0.861771182884619,1.90265530465171,1.23846684459156,1.53412490752891,1.33848219362846,1.97462322621885,2.26305873553437,1.08853070283217,1.19899531977427,1.95720176718327,1.63390667363073,1.43749486576068,2.52440474622594,1.67521700485182
LHFP,1.42511533066581,1.62387993030473,1.1128530505907,1.23667985398104,1.95509198781989,1.8168714598251,1.69168103495275,1.64916195001533,2.60395920701385,1.7081917057346,1.62725168866903,1.73601172486195,2.75073170922668,1.20806682197136,1.21115708944363,1.28553253311833,1.01211930845755,1.40687920904093,2.51438131404018,1.77526318795258,0.882628618698445,1.56534897288998,1.77159031243077,1.21799729805452,1.43367954979025,0.883328321168643,3.4652427773144,1.22854301181781,1.6669204310931,1.34847499459199,1.55762099712913,1.84202127871904,1.17734104417383,1.63514238962002,1.65691044981805,1.81706096178212,1.02682548374934,1.39378978672836,0.953831330115477,1.51858441347937,1.99916775104588,2.00920594144807
MIA2,3.33773163681072,3.13439953617579,4.52257783041316,4.50910633740615,3.95193252514476,1.69868715835899,4.1064492581587,3.5696526041078,4.51089863446171,3.98846781049702,3.14344274371948,3.40283338534242,3.11385160922934,3.75280908898361,4.66768051827252,4.39167986246241,4.29091098344346,3.7236808255804,4.05410987945494,3.88907864979003,3.45478618566779,3.48659497276556,4.07153871819383,3.7346550297769,3.71571120630164,3.98145640565796,0.720046607362378,3.91227784838953,4.05622443177314,3.76200014589141,3.97583378765878,3.877652952747,2.91892231487092,4.29965898946942,4.61985555447296,4.19515565380928,3.83733444508152,3.93961284405032,3.61004123543215,4.15284928290875,4.98252778394883,4.71110871742474
MS4A3,3.15922926458797,2.64116609113877,1.4611954752503,3.14257025819731,3.10843677519124,2.64274389400336,2.36273221013835,3.03940146671185,3.76218730280975,2.90574328117298,2.8916592260496,1.95112786816035,4.00479821109003,2.1930442130701,2.59896999450629,2.65449862901116,3.02946442513505,2.9338657427187,4.82613902103434,3.44740400461127,2.07481379842387,2.6821064579074,3.38222317864223,2.85543308405785,2.83679156573159,2.81097039031967,3.83303800751253,1.07119860812606,3.18230813868417,2.86213754770869,3.16752631604057,3.16626686225544,2.46820054240814,3.06126766954421,2.946161188249,3.04400601982196,2.82868588864484,2.41045907679111,2.13927654941925,2.8070662510007,2.8984813053628,3.28458026801238
NDP,1.88165605317914,2.75711471731042,2.65391965464032,2.89389846553814,1.05118370976658,2.14252824438872,2.16751561844156,2.79620037030775,0.964078767317899,3.73418764103597,3.34571390411499,3.15391890386858,0.805079173243117,2.25462972776109,1.59564997045968,3.26577721497578,3.34616807960067,2.57504447553565,3.98099320736621,2.73571541734206,2.87814559735244,2.71385981949224,1.30112965558909,2.02470334745236,1.61444602124184,3.26378024667413,4.72605987117872,3.45572001150226,0.600994156358606,2.48358074557026,2.05806923375666,2.61976186627163,2.0200983957872,2.74915969119461,3.27505005377484,1.935805158168,2.14640391083243,2.80982271744009,2.84956534437687,1.78267235834404,2.43702791551121,2.67325040838449
PDX1,4.07469538766318,4.42239353439503,6.29308005454909,4.28375148898303,4.13732938676178,3.85758395933154,4.64087885022325,3.39802096008222,4.55145662811197,4.77062018447013,4.19417699730684,5.3375738395341,4.17656413252974,5.13729412372144,4.03540786542796,4.17561092895478,5.00723602229596,3.7579284285292,6.88294606665511,4.25146877533205,4.06810561674594,3.50637561033545,3.57710922962586,3.81507539966302,3.56452688646245,4.17522556426708,5.013923850187,5.13852121868807,3.71862484592788,3.4508545661465,3.84268764011423,4.01683215350912,3.63165568491117,4.08112814660123,3.43477774307554,3.93180816464637,3.84054045584443,4.67520253254163,4.36679562830278,3.40174206546686,6.40488705010736,3.74809888222592
PQLC1,2.00600471809385,1.8732345583808,3.62988150859759,2.14176556202385,3.1357345440004,2.66742913625365,2.28709246429202,2.2232967312236,3.69711132772874,1.68082914864408,2.16543752879943,2.46306593026744,3.50992055801974,2.49418198780684,3.31184098147446,2.84867913069457,2.33297124423386,2.61001584580873,3.00893659718675,2.44083670835729,1.97861160568664,2.10064494460896,2.96491260238512,2.50076670222988,1.860268980844,2.30851790762505,3.68171784086677,3.10625761453768,2.70335788909769,1.94645451307121,2.20005165870234,1.97271608215897,2.02877280770272,2.2013162534461,2.27282195768126,2.69480333905431,1.97829386535483,1.85966674125901,1.83517475116718,2.30954933869251,3.23174420541347,2.51319050555299
PRR3,1.59410830870634,1.58294389249436,3.18588509711379,2.03483499953304,1.80035075817136,2.09825733067475,1.87904524468887,1.66637665933211,2.26973055670585,1.83204210787432,1.78815665258218,2.00542706072106,2.2350374433052,2.19989366079172,1.94059545630857,1.93101032943142,2.12931518788544,1.86564511551828,3.44111860226771,2.00378851752135,1.66123102027206,1.47095650672244,1.77914408300185,1.6550092645859,1.4194452123582,1.83417620927569,3.3037314719856,2.50477210798247,1.84865676427132,1.56226546233317,1.79959994202302,1.07472672689779,1.56087709751744,1.89361256074381,1.46036070469458,1.67639512061077,1.36145777725681,1.47623616800724,1.31785712892899,1.5170561683623,2.81625929523561,1.89298656933509
PTPN1,0.723112563489133,1.31601521838941,1.44074304521077,1.51973361404806,0.862045694083184,0.571518242014519,1.23257377828383,1.22791104168947,1.2930752561753,1.67043049992001,1.23800634741651,1.28351344126718,1.15858366496286,0.85403826645065,0.969234894713478,1.31478700536924,1.41642627025933,1.04719048916825,2.10748737730827,1.33993468592928,1.22357658885036,1.52128349295288,1.01098375148828,0.907612094788708,0.852349203427511,1.32975389951773,1.93608290517865,1.3020322683941,0.961691370143743,1.3314483030033,0.934519800643828,1.30042069281476,0.5909127178621,1.54215106480247,1.47499797197563,1.1425500236289,0.910714587755579,1.25802780971656,1.13471915848306,1.01447654842898,1.33765122183043,1.46670687334657
RAPGEF3,2.25606997030627,0.659638445251283,2.71162359241207,1.76091808960449,3.90001090533612,2.60544354936534,1.89277828377033,1.45581693188932,4.83635260147981,1.45071362703689,1.24930038579301,1.56013656598855,5.76943979977226,2.41320119932529,3.08579107900325,1.17407766772895,1.97514845727945,1.40641926759892,2.25317144026096,1.32743194854603,1.40836093052272,1.63213140707444,3.20082345163519,1.91880731481442,2.18993911941406,1.54771086501054,3.18927972463613,2.01179747389862,3.01582280667207,1.0355789943218,2.22886434129746,1.60386256388441,1.50326693904266,0.577704049237003,1.31955147554702,2.80901084939102,2.11746515449558,1.48415813550624,1.49643034413558,1.71095296129905,3.24115093261839,1.59239443779498
RHDBL,5.84169569665427,5.10529279742068,4.38244800133969,5.9705585119036,7.02697174061326,6.51578008448448,4.57206671747986,4.97062086996603,7.88979738862344,3.77307959940793,4.79963201731973,5.6131442179405,8.68984445060859,5.26404780951937,6.24200192746348,4.94659956835742,5.71234837105837,5.19236760838672,7.62129006460078,5.36157077350885,4.44626494723394,4.45266900667215,6.93835994029633,5.65112380932237,5.78594856980373,4.90128976455659,8.73689884110507,4.14076924841788,7.13770501118375,4.37424150710319,6.00491019238138,5.25855040078019,5.08770082641642,5.03902489959686,4.63367497994827,6.31742530698838,5.50722678606741,4.37366087749377,4.60052793184955,5.7835992639393,4.45920621433584,5.70243365148156
RPL11,2.0905524358699,4.74373996051241,3.44233083420393,3.73986047508222,1.19049459304802,2.69586190620324,2.50506396085859,3.25016087063203,1.04951547389842,4.63712844228914,4.18134644224702,4.31036248767764,0.962066693654407,3.14455610864343,2.362926645901,4.68520711834431,3.77291411549603,3.61136430285417,4.62799688160009,3.60260486223392,3.65358346749185,3.46309608689698,1.72455872519201,2.67070010578868,2.11018631218065,4.05793328785281,6.09979155563087,3.79094073152093,2.02512391484307,3.97212275792385,2.44873508436556,2.76211298916509,2.82657748186148,4.74226284980975,3.89109552846434,1.77700248268969,2.31438598903488,3.36394266727173,2.96005921654075,3.11871670194113,3.06942923056189,3.28535839085161
RTN4R,1.82547055506027,2.74575412808959,4.90550770683398,2.11069329643309,1.81944783873172,2.55698138541845,2.50794968035815,1.92017750027966,1.98580743819337,3.55694268230278,2.52478416126716,3.01686989169994,2.2916207764223,3.02357909320853,2.22079381819221,2.62959920266216,2.18999019887251,2.14626776356032,3.67743673470542,2.11872209784785,2.58287751817971,2.42707695792887,1.59765765085948,1.87776990753824,2.00246900157561,2.23972642371033,4.68069551813729,4.02933060617407,2.09191043918222,2.43519486475587,1.70967818713935,1.77835606782754,1.86254603458413,2.51207637123475,2.46220353055778,1.50804557059477,1.228272111595,2.47376930261596,2.41614244300404,2.05111493116493,3.63130934511643,2.20989548480142
SERPINB5,1.42480787390944,1.1294528189547,1.55070543468474,1.88409204159544,2.00480998373035,1.66544055375913,1.20144660205303,1.65171677685288,2.38194242984381,0.89157327678846,1.28364965388724,0.83019541788473,2.80158788898684,0.65116614778393,1.32656733394641,0.871175088648636,1.82208229808364,1.31944916253459,2.32462115148481,1.61023287847406,1.03283996483229,1.32273537031438,2.06617727392573,1.4959909026308,1.47371707085903,1.39295885438571,2.97412092922148,1.22934301081038,1.76463120021162,0.79539919078749,1.38494609890806,1.58733141885502,1.09972253834674,1.19954968399896,1.66594510441541,2.02819956175151,1.71328202311708,0.762335908397123,1.26480859857183,1.4460019074092,1.3766385085442,1.66149060223324
SLC5A9,1.25451110028402,1.55713354936216,1.14370973792181,1.91082751803794,1.74612454235805,1.60927941447181,1.40898565318322,1.65922127860233,2.22726560898876,2.38309207867704,1.5930326239567,1.84325522258262,2.51163439210979,2.07852245213324,1.37301853419741,1.42767750925053,1.61686725953967,1.50978520739957,1.74925560141837,1.23938460920467,1.10225753790859,1.98211742070025,1.53572450582315,1.34388923547566,1.2079233646848,1.38254682899358,3.20132438844333,1.81507876877165,1.3280400820613,1.69110810768353,1.44201298292165,1.70932004746885,1.13944103749834,1.37622289156378,1.71736706247344,1.65765657303829,1.12788226848775,1.8263154148536,1.12577412580491,1.3472294246489,2.29880350997029,1.89633030688269
