AAVS1,ACOX2,ADAMTS16,ARID1B,ATP5B,C2orf78,C8orf86,CCRL2,CD40LG,CHRNA7,CLK3,CLRN2,CYP2C19,CYTH3,DAAM1,DBF4B,DSCR4,EML2,FAM9C,FBXO10,GLI4,ID1,KBTBD2,KIAA0100,LDB3,LHFP,MIA2,MS4A3,NDP,PDX1,PQLC1,PRR3,PTPN1,RAPGEF3,RHDBL,RPL11,RTN4R,SERPINB5,SLC5A9,TIGD2,WDR92,WFDC2
CLK3,0.919174933536032,1.21514455945447,2.28087080333517,1.61148571168026,1.63181576642254,0.846951032902721,1.30507361036625,1.17365751807862,1.91377862932896,1.21692005680667,0.876585615878825,1.20084172262145,2.06120466544831,0.918261162804907,1.74756598202701,1.476371617806,1.59995635799052,1.24853765263692,2.01098880835217,1.55485111223572,1.3007042936918,1.49569432421334,1.64605585679132,1.26698580063345,1.27746550596619,1.33522586683141,1.57106706365802,1.66411645245601,1.73078807585991,1.27548188791176,1.21395598287141,1.1600390492379,0.830063205392501,1.61348661876997,1.20448367514859,1.52624000744867,1.17353790017032,1.0922868314126,1.01843585367754,1.41601213935869,1.45329655833167,1.6743855222468
CLRN2,0.988067951554525,1.18085678924042,2.19810618886317,1.40053232357308,1.7218001667246,1.30195021978703,1.20333936584093,1.07623666848196,2.10901131664158,1.4942033667642,0.975325199752202,0.280937037808554,2.77785859787208,1.31428538100338,1.49202266766705,0.671747791597375,1.14906951492309,0.900814868386313,1.6566932858326,0.934468405868837,1.01538781026888,1.09762667773255,1.67446194269123,1.2322079905971,1.12699746138676,1.16742488000759,2.69180858071381,1.23782065729475,1.64012179952127,1.0323629258449,1.13307855641109,1.20374835326067,0.948417714662243,0.950644778502402,1.3727025947506,1.45654300158547,1.25056938997834,0.935093097438962,1.07308058508523,1.13948396866934,2.09433440702562,1.13160867346575
CYP2C19,2.81181722705858,4.86924016527488,4.13283592753677,4.48785578818882,1.54365597831997,2.7254113278649,3.49125373032913,4.32406005204029,1.54978805601411,5.73181115544375,5.04528416881775,4.74054214748282,0.463303766043751,3.32812591134883,2.41265634734952,4.95476935449331,4.76241090654532,4.25848899320913,5.58512546462771,4.32782394684842,4.34650321895175,4.31651583763367,2.14044696420612,3.30048314768788,2.9749719783451,4.91728290051919,4.86931528264572,4.95256850321291,2.16893743470455,4.43382733376457,3.10628585070794,4.1133089782116,3.33954394094013,4.9277535690924,4.79199173779866,3.08815681726977,3.50551668474467,4.24516153608691,4.1815556046337,3.18865760478157,3.77382412732868,4.5100936950312
CYTH3,1.27429385600024,1.59600047564733,2.58969843081957,2.05188190053876,1.34177295689144,1.9181943409352,0.944506591241976,1.55946438097693,1.35749811022083,1.11289149808939,1.75074420250237,1.87691013938873,1.8037848717417,0.994191105278559,1.34956573200446,1.68617732795735,1.96458238024004,1.6299053847018,3.51506813011842,2.10979971395464,1.68431929556159,1.7264541687308,1.50050526589227,1.45984565117102,1.23061926450418,1.81923049635051,3.9836022979022,2.01387253560238,1.54797702676195,1.23763269564301,1.36159928909256,1.22372203492159,1.25900620463058,1.6056048944277,1.68536751723017,1.30978612275632,1.50870751326782,0.883250090141935,1.20508684786174,1.5040652073688,1.76347859266233,1.6206610355636
DAAM1,1.53284181902248,3.11325510203114,1.66934448499476,2.35540826927881,0.643655487389107,2.08045800981159,1.59798128454599,2.43934712240673,0.706559587670132,3.79556406455752,3.17995484608088,2.99177556879222,0.658447365063351,1.64952014474319,0.681872514134888,2.68067885067871,2.78921755415942,2.31149450769807,4.0555091256664,2.61130654290137,2.36296480922253,2.79158318088425,0.855152616455051,1.56532397996566,1.34111249984036,2.67596157619732,5.44454510704102,2.58065106206953,0.914470701333377,2.58554111015174,1.45698377949558,2.31852141308173,1.73902122577385,2.79568861155169,2.99680944114978,1.30088115157449,1.63369454093213,2.4143099568215,2.27553439267938,1.66337527073762,2.24105306969717,2.37355821470583
DBF4B,1.15924450821084,1.31139577042938,2.08960535841854,1.54404743868423,1.71912480731474,1.71200824416398,1.61703778956437,1.61949302024673,1.99674869665138,1.72641910530195,1.56140227562654,1.11514765278013,2.41252674775293,0.868933440281375,1.03378042570581,0.802660110505502,1.37010751658329,1.12695543155281,1.64905605332598,1.23577413699488,1.34441223035234,1.61881358810398,1.54235846984857,1.25456704739922,1.41407131579809,1.36202270538781,3.67338280424071,1.80506771446542,1.48118232353697,1.22160172811057,1.19831318264575,1.67086320786193,1.16910678264922,1.15905231910848,1.69360369070113,1.74811268436143,1.43967155028389,1.11298936152996,1.44608666533151,1.52189775660013,2.13247472861318,1.48859702993519
DSCR4,1.54147812382858,2.35768689505697,2.67999211294326,1.22860408689564,1.93142168990629,2.19406231025585,2.37339145076125,2.15237084207972,2.20083317358367,2.47681726689214,2.19269453026882,2.07391725647448,2.64126332097437,1.63475229387256,1.86583370274605,2.04947457816777,1.01801905347206,1.81260343401371,2.80947790525157,2.30447869291626,1.95499726711302,2.17174819929169,1.91935645471972,1.54953504973175,1.83897501323293,1.46334748559046,4.37111332720688,2.48970942376273,1.67539903913405,1.98773447968236,1.8185225980793,2.24603379142929,1.71028302112348,2.332189624848,2.57661439431658,2.25381659604285,1.26612396666529,2.02107817686752,1.69813410981392,2.14275089114716,2.89755411724685,2.38053666593843
EML2,0.553456760327667,1.28289038221422,1.93559671655681,1.09296921002567,0.831667119373577,1.23940038631927,0.871109425263373,0.838216413496699,1.07959146394329,1.61500794016257,1.06269147226006,1.26171613429906,1.45110956371877,1.25177018534722,0.741585412026328,0.877860717627705,0.806983263489162,0.623421328287669,1.67111820943328,0.669100713906078,0.938913176177018,1.19220945539563,0.688711296165625,0.56268831181121,0.738629008778511,0.79333406552998,3.32896824535032,1.67514236307859,0.794606579907004,0.93867881922043,0.609057959547699,0.847541650106781,0.69975193612933,0.982045364299997,1.11126493214558,0.888465551994919,0.648268382119941,0.986911386251548,0.880592162333709,0.752872292858514,1.61571936138963,0.875542456794682
FAM9C,3.13221177805055,4.73471520449406,4.65918642455965,6.30727188058529,4.26397796911974,4.43009023709532,4.44659386463947,5.27779111806013,4.10745985013163,4.88436730500337,4.90699261764671,4.26212689240265,4.47542184452602,4.96340927905568,5.30623177708132,5.16370316346528,5.81004609190059,4.86973074053342,1.42252160151844,3.49737874113316,5.16821210021005,4.99813744752144,4.59491716402237,5.17338672556373,4.33418765314804,5.9341869491593,6.53175498906848,5.3530497867699,3.58661889256105,5.17590988768526,4.22232338963683,5.26489481531856,4.43287577424869,4.66196910280571,6.02601313253138,4.82172967848364,5.48684238812653,5.26230231229144,4.64067551751614,5.05455847086127,4.99787252730308,5.03405795540817
FBXO10,1.14082377024745,2.14741888471505,2.88790963067009,1.72002097750345,0.913584338372432,1.71165503481024,1.33278187285638,1.4846449205124,0.954314959114796,2.45797554254239,2.07855579237819,2.60332574115085,1.26532064760773,1.7840704819106,1.17521171394816,2.09430909600611,2.11563983982021,1.6802057082093,3.45852300080677,1.74195431760196,1.85129680658578,1.73515271807331,0.924388745035648,1.30682271921034,0.931268795047649,1.94901909731572,4.30969090983762,2.81618775889955,0.953662795994409,1.58918321936301,1.2431372971553,1.36628213202284,1.25674012842035,1.86346442423396,2.1229904212719,1.04975780897716,1.10169587699886,1.6682940417989,1.65006391261736,1.48173103181469,2.67618921926571,1.54393368771943
GLI4,4.26169502740367,3.53007784983009,2.73719381386822,4.85871697003112,5.97599415147713,3.82179681807441,4.04581140159983,4.76393656848538,6.63707156633155,2.89038213986649,3.55217841951178,3.94384884435573,6.68936402435521,3.00627634315809,4.51847714697359,3.64661168247465,4.04529573937669,4.11900371186418,3.57055135164254,4.31546908392554,3.31834942694296,4.51111656057112,5.80127423959409,4.4210558372665,4.74753465473919,3.67768791761042,3.53552246578769,3.90868436152487,5.25627668401979,3.70043859693207,4.65039941197064,5.01332614624269,3.77376699215107,3.9322068333363,4.6760340219472,5.86991803005973,4.75462872079725,3.63145040795933,3.65982446361858,4.6044096327754,3.09076903063377,5.16988811370466
ID1,1.17031774510087,1.71246171336618,2.40676885920738,1.83147120455156,1.38325383195912,1.70016787193912,1.32221429972223,1.45002634692396,1.72534961550267,1.55219077554212,1.79489535288984,1.80705627330077,1.54233389769181,1.44185588034165,1.48514571097854,1.77540871322839,1.86197538004059,1.53787604203547,2.66989019243692,1.7099280160933,1.30055896964528,0.691788509504935,1.45973942362512,1.42929679285319,1.18786184750211,1.67488928783044,3.30415399185509,1.85956028303934,1.49880551020667,1.11934447472795,1.4589656536346,1.42353524201063,1.3508481126343,1.76183933218777,2.04710938404634,1.52472632881286,1.51287827729581,1.30945811128862,1.39386726847209,1.63977692566286,2.42632677999636,1.75193011609252
KBTBD2,1.43435599647077,2.97347778255012,2.74309160742111,1.93440155435351,0.480894367877854,1.65974867368055,1.73934309445918,2.00048442210237,0.488409498704703,3.78928505394637,2.8051908427559,3.04167597509983,0.490771899921207,1.74846368769493,0.768901617995571,2.64165883284645,2.34213632801621,1.93803336261269,4.82428911624375,2.60289969145914,2.40126243407699,2.58646906436519,0.513519753767941,1.18927720156047,1.17830915044092,2.39088198156406,4.44386684791844,3.165645745047,0.786333359518226,2.34723231942597,1.18380832780686,1.89023039226566,1.54751985936916,2.65972585375933,2.69749184640389,1.0277379282979,1.32926647616226,2.36568146339622,2.33946524580105,1.3470863938423,2.41977527154433,1.95159653898469
KIAA0100,1.75710501965237,2.8306713013429,2.43604055352414,2.55708988649617,1.05025917789647,2.07805537394899,1.85333418609958,2.43563574484397,1.15158545862525,3.08796063810128,2.97027582791154,3.1483033587019,1.12969007941782,2.07799132211186,1.30360871945418,2.7224315400069,2.47316200795905,2.29148011853759,4.15142562448116,2.82700456357438,2.51227453163478,2.48947132804141,1.29521203533852,1.68887241425062,1.79154961315327,2.4646834432311,4.42833628929058,2.62237713671699,1.58968278204739,2.49730563378378,1.99720195313445,2.03206799895858,1.87033828783992,2.85367481985947,3.11178518297917,1.56426986221969,1.7295297222764,2.22799237841034,2.06630666635679,2.20849502972077,2.93884005432578,2.63416646877096
LDB3,0.952534115058291,2.74154746905532,2.61523702335683,2.12457588125462,0.60078745091059,1.52807695029977,1.64340883772418,1.97704569105154,0.880054949013183,3.26739401626168,2.55193128903412,2.71435058856367,0.531738628062176,1.9331969643408,1.10551829122215,2.46142633255129,2.46416789150249,2.02114862819265,2.87276028300919,1.91590705844665,2.08707604762082,1.93237711515196,0.827901048077807,1.52302809784537,0.804862809750253,2.49052936014867,4.13476164774524,2.84908680011478,0.886602251860114,2.26764232405587,1.29741261263678,1.69478366772503,1.4745328985124,2.3896766630738,2.59290226321474,1.06880669649818,1.37577363271131,2.19594474940141,1.91612801018844,1.56845332268125,2.70117737204686,1.92046904196523
LHFP,1.96695259495858,2.45370734238209,1.4898961012051,1.66335780661175,2.28069618146059,2.11320055307931,2.4584549855966,2.26669432693512,2.76575928420141,2.37038378965948,2.15625381507898,1.88681323683682,2.94402798085922,1.27711911844442,1.56348964622311,1.85978911360608,1.41851092433744,1.98134812155091,3.36292362885668,2.60694163640036,1.50949742487192,2.34477424784158,2.19436772462058,1.73067744389323,2.04030976349109,1.48217739752739,3.56521818449499,1.71405034983981,2.16067351850749,2.18049440076125,2.08765688985169,2.46336965011678,1.76643939637858,2.54349769794698,2.39042085707324,2.18916797085668,1.5208515765173,1.86839666799397,1.61061647572257,2.12389819159388,2.11908274542007,2.63216563849753
MIA2,3.05295744089658,2.56089103164142,3.62414025163743,3.7017718667551,3.5095234059269,1.50257370683445,3.27664049007793,3.17236964729098,3.68414403858376,3.40662444168936,2.64773664622342,2.66912464299041,2.84502190224055,2.38530805867507,3.31195980237415,3.37328162133117,3.49887773018773,2.92325751332751,4.14119344542224,3.73193883415713,3.02574314994593,3.44553720115568,3.38114575209653,3.09508185093407,3.27013141221409,3.18804310808256,0.732979195755651,3.2668293326578,3.41403479202019,3.26300190167248,3.37932594951175,3.64871556572864,2.53350541933199,3.44435622715458,3.83111073461381,3.68800934236231,3.40998084972745,3.35889679703013,3.07890888081598,3.39753185612072,4.08222740353236,4.11888328314994
MS4A3,2.79833022857446,2.49272083639981,1.28139656716762,3.14446054815037,2.74024889549971,2.60654916536291,2.04393903349652,2.76105754625428,3.26009292247576,2.57572988697092,2.6795068685036,1.81932031926397,3.80119478048522,2.07923753498845,2.41346602967163,2.49673159467799,2.71956212785633,2.62084753008443,4.11338631577682,3.06043739686413,1.93042352444195,2.37134409343532,3.07727522471668,2.58404927123693,2.707799990336,2.60390403961171,4.28460687304329,0.609275851816327,3.02585299300698,2.57618078309152,2.86290576916548,2.83253716567768,2.29656870601925,2.97921009556669,2.45906496318527,2.84749584570537,2.548380164286,2.09168838655945,1.89114956102836,2.72541386481656,2.50812189430392,3.16023701009343
NDP,2.02143490142659,3.50961972910405,2.72427857546953,3.04673941143968,0.808194737181019,2.35483938921477,2.30050755483055,2.99040404034572,0.688714479566812,4.54158880345478,3.83893574589171,3.67858109665413,0.595144552669815,2.58574030188609,1.56501201159978,3.84931779235468,3.53554474010394,2.92427593716485,4.90705086288004,3.25494132997287,3.27657726807749,3.21405819897091,1.13115535098678,2.07145031413071,1.68099924494258,3.58196420739667,5.56930346587887,3.62345866553757,0.737540422609423,3.10207635078909,2.12949046918557,2.74057828635351,2.28747398338054,3.45456107218864,3.57795077304842,1.7562355870339,2.13263354488401,3.25234353134732,3.06608390395103,1.91481204260426,2.71343433356314,2.9068369684374
PDX1,5.26822298789341,5.165752587012,7.06439084521067,6.35799898871707,4.27814220580489,6.19238418792389,5.55123150091182,5.58527537362896,3.97890611368585,5.72118022316902,6.33686773026506,6.22205154821782,4.5324919840855,6.02674297911595,5.30987894739639,6.46933015347952,6.66364336633819,6.07353696791315,7.50037478484479,6.38437068623856,5.87745117690792,4.24591872414174,4.30980183297346,5.38170978128099,4.6741642528345,6.47147371684583,8.91009379295162,6.76253755923123,3.89410639094346,4.79001390791224,5.41897229993405,4.87935795018548,5.59746569943022,5.67488226240245,6.35163710217634,4.35614459749613,5.03613016844694,5.54658788350724,5.47023180255431,5.15679063392876,6.54488470518268,5.95194812344464
PQLC1,1.73821398868673,2.68814057018557,2.4286511550131,2.80279224163256,1.38876702632637,1.67512776482371,1.88283531025578,2.46130131317233,1.32705975079631,2.62884100293729,2.67959704562907,3.10858069087658,1.06462484813417,1.98117904591463,2.3014620349169,3.54591950699022,3.25476557610519,2.64661009551353,3.16508537845578,2.51760064911619,2.69123190726633,3.11319532862692,1.6465607391219,2.12491198491971,1.6891453549581,3.22477932275405,3.30286952775147,3.28734472353221,1.26919569599119,2.61470175996088,1.81385740589794,2.20069065547993,1.76535033566604,3.02396182528283,3.52722620602984,1.94830526235502,2.13157674955835,2.34359549617846,2.52767777966248,2.03575991402781,2.3583850669418,2.55418197052926
PRR3,0.960423707282514,1.44810061378804,2.32401652584598,1.52857796661076,0.993410174514907,1.72222220719124,1.0848069265404,1.21477020897174,1.28634758565213,1.66038696761866,1.5175037292767,1.75785312976027,1.42198460833807,1.4720685260963,1.37862690139476,1.85430468059521,1.68234679064124,1.45194266506421,2.73566058133973,1.58461052096925,1.33053042746648,1.20204881128513,1.0681253346198,1.09667676411887,0.909331554609298,1.60574017599494,3.69632730409752,1.94982420123104,1.16284233785361,1.36799891498216,1.18914151199534,0.730964765203844,1.10381156310011,1.69696056787384,1.17477284186288,0.846231181329992,0.952318021647967,1.11864026543555,0.987863674484892,1.15905704487792,1.99059452525281,1.30971409053241
PTPN1,1.20808492650287,2.13245135019275,1.84994651586293,2.43793942076398,1.18276064273088,1.02137995184228,1.66061615026818,2.07828403328353,1.32998046132967,2.22741128430013,2.02994139906582,1.9006385944972,1.24925837781629,1.42843553620812,1.51440184493351,2.15111393532842,2.41865625542989,2.08201274842445,2.63333157816136,2.10151099268839,2.00588290768998,2.20308117600141,1.53204677580687,1.77934099416275,1.2167176877987,2.34384926776652,2.54269827895042,2.24344614218896,1.11049292778866,1.80188446907902,1.71672479294313,2.22902291164881,1.35024607938462,2.20852546114473,2.25403795013349,1.84583915082336,1.69199362668726,2.02181641938104,1.68000681828482,1.70042921069528,1.87534759282133,2.461047008514
RAPGEF3,1.9804618598938,0.568062128588586,2.10431140938029,1.47302369432883,3.22861977264314,2.46732076846932,1.75934453507948,1.47406620268283,3.91677697342484,1.40360262195171,1.30401407558979,1.17565213561593,4.70525508854585,1.86092104492604,2.46315281994105,1.02599848326363,1.63342839069326,1.22663070147177,2.08481788462851,1.30132489419484,1.26886464319254,1.60793964537822,2.61310002564589,1.65470502778495,1.89196296856803,1.42393574549539,3.60618862846474,1.66605826455845,2.20945270052523,0.941501281753577,1.91950917019607,1.67358986578066,1.33124508974572,0.473652454394208,1.11519480450269,2.47686101997278,1.81331723565373,1.3341625339802,1.3913544798532,1.318189504936,2.64641969642404,1.51630526039409
RHDBL,6.16341325966066,4.71321692888461,4.88644722641509,6.09305974453908,6.66502743881754,6.94232715949671,5.63589468647518,5.62596021327406,7.54123669216089,5.17983911179027,5.98062144349569,5.86168236356131,7.76805146171501,5.9802143761597,5.39785982816126,4.6936053553398,6.23694213454072,5.49759191371475,8.1944240786129,5.52672456737932,4.98576562203316,5.03456240446282,6.37241287010442,5.860534929036,5.95768144795074,5.41909660925393,9.41376636490335,4.85015398146965,6.34669678699738,4.78477699087068,6.32559917771341,5.82797483327934,5.29558168824402,4.61135159859431,4.81523992204282,6.19932784072037,5.41589271153197,5.07325518424055,4.89312532055353,5.57755072515511,7.00055942363547,6.11932743232642
RPL11,2.0522053402587,3.8879592117419,3.09654227260077,3.53456273970931,0.957618737045122,2.28981441479346,2.40995138866514,3.22449880587305,0.869177828025103,4.54612247432524,3.99125899020035,4.09909232098386,0.57539673552314,2.63383888866985,1.51255535440017,3.86083285186972,3.67332395806558,3.19857763568398,4.85579728364331,3.46585412955676,3.40810165190933,3.57679374396221,1.31458818728881,2.28708086378539,1.91147817699385,3.74427181312531,5.20778938114549,4.01649192899701,1.30660736258888,3.42944990622516,2.20806860070305,2.7143010384924,2.40429566141499,3.77692118365615,3.85954814924789,1.68860066704569,2.22947518897608,3.18786715895993,2.99308392236044,2.33737464907418,2.8295326397483,3.12176027989861
RTN4R,1.45800488687542,2.54959743531692,2.81870757577615,1.62542679404258,0.989955082173157,1.95241549647194,1.78559822628561,1.64391791389415,1.22442210378137,3.12469917703917,2.40137938649422,2.95314001932299,1.321620734479,2.14933698925639,1.31550417154958,2.52384147259082,1.89992366794884,1.81711779319726,4.17377359300782,2.19218811926102,2.01387698955429,2.12522187802244,0.941554354180194,1.27593056858218,1.25342932026454,1.87826391845721,4.40601052768767,2.76836118828436,1.25545849702432,2.14965941975429,1.30866427513459,1.45254451378258,1.4331852279513,2.47665533167087,2.34624871781829,0.963714220148038,0.848761676818584,2.05153692228274,1.8223857150801,1.5997280846742,2.77934845696854,1.81921067498464
SERPINB5,1.315927617242,1.26336366498074,1.54010046308985,1.9553207542238,1.51408518955721,1.40904690145883,1.01524213516692,1.43371154239766,1.81847360597099,1.17385156928435,1.42493050853317,1.0478103377732,2.00573003518606,1.018449067611,1.01855233844335,0.929988679272733,1.61568381224786,1.23394337446307,2.90901221092438,1.55215070204075,0.935895849250325,1.15332669390385,1.58529631379661,1.28816454829295,1.2671853586982,1.34472646335588,2.88489610557084,1.06356359752627,1.54283141212932,0.910701810411967,1.38609194662833,1.30743904937785,1.03559147949927,1.23495356332284,1.54037973882959,1.57284424000335,1.40022502133559,0.697328001471791,0.937512831397752,1.33952665646677,1.83766516169331,1.59997327035972
SLC5A9,0.959412961049472,2.05234592741192,1.23111171677791,1.79457892743587,0.781508902448916,1.0069329039877,1.29298022726171,1.56393813913595,1.08801252485949,3.17806088632939,1.72365253754219,1.80942297505407,1.17046889569039,1.70953666138562,0.911328307075334,1.90600764306259,1.68661006452322,1.34830476594378,2.25840268991235,1.29824107776268,1.3917017289233,1.95144083507598,0.888509932418793,1.05063547451026,0.869418500565866,1.57857685630428,2.67378126755532,1.71220500606939,0.783125136242849,2.11589931673007,1.19119194315023,1.63431005307086,1.05143347905978,2.01110535224435,1.90725357888295,1.17705237921112,0.977429004893648,2.08845140403248,1.4823243927981,1.20044979654936,1.88491308652631,1.6571118478493
