AAVS1,ACOX2,ADAMTS16,ARID1B,ATP5B,C2orf78,C8orf86,CCRL2,CD40LG,CHRNA7,CLK3,CLRN2,CYP2C19,CYTH3,DAAM1,DBF4B,DSCR4,EML2,FAM9C,FBXO10,GLI4,ID1,KBTBD2,KIAA0100,LDB3,LHFP,MIA2,MS4A3,NDP,PDX1,PQLC1,PRR3,PTPN1,RAPGEF3,RHDBL,RPL11,RTN4R,SERPINB5,SLC5A9,TIGD2,WDR92,WFDC2
EML2,2.45159712801768,1.82068655625499,4.35057026035262,2.90449936478822,3.26419703640019,3.57901193128542,1.754864048709,2.31574889125719,3.37579552747407,1.15546120053304,2.51332520907084,2.79175900220938,3.9299847178221,2.49676133075224,3.17551984217335,2.34158309046044,2.8160187795633,2.68238271618888,3.99189970454931,2.87933150079481,2.40578858564859,1.94087541617757,3.21704541807113,2.73198736178191,2.4429547399385,2.60386345992561,5.06584494174784,3.21366268846903,3.15807890935796,1.48629035073741,2.68600505933537,1.7517705029494,2.36788994243051,1.84256783263582,2.46618682221863,2.55875381756243,2.60669967496414,1.38977709627881,1.63763282122203,2.8968356007715,4.27748853706966,2.57890656563111
FAM9C,2.94014435546027,2.55848286503419,4.92844197807125,3.80239228455479,3.52443693884997,4.28269778456881,2.30338510058791,3.17428345912168,3.4662058514515,1.59706395273408,3.34197423048674,3.61107579203045,3.94204760796394,2.84254319228257,3.68118341260454,3.22938244276917,3.68476575325137,3.52442044980323,4.39420823138289,3.6500927374056,3.26610499433307,2.80377362168639,3.68157058290408,3.40980911724859,3.02411018580005,3.49766536374877,6.1149113928823,4.05547065456207,3.46961768905049,2.18814533502041,3.24520177957328,2.4826956869331,3.03561429548103,2.70240593754094,3.32748410998265,3.13050085388408,3.33948381666186,1.98173789224408,2.3774539497029,3.53443079863537,4.22288800334174,3.38378017981325
FBXO10,2.43985433250948,1.60240885726811,4.19034978934774,2.77104274739269,3.48045158176626,3.54234091093439,1.72322888256118,2.17763082366822,3.70438448026911,0.824698415718213,2.22402283164934,2.53547144817789,4.36618093858854,2.29486235138612,3.24844657628059,2.11387016644767,2.60281985791846,2.51374382861119,3.78706921186309,2.71858404719496,2.20770027900925,1.83402075639087,3.38959018367068,2.65940270885185,2.45158267957404,2.36992453000405,4.86792320807782,2.9789508050085,3.30001977762135,1.30774981045964,2.64421024141427,1.65420310749739,2.25795509940315,1.68516814003862,2.23617868277463,2.65123142576824,2.55737317727667,1.19362900777665,1.53117743818738,2.78393530325461,3.78756861463445,2.45061216875742
GLI4,3.01967436038362,2.01475493164923,4.95370280144286,3.33902616015321,4.50775480314633,4.25526893930986,2.30000560618013,2.69861264074702,4.79840026008915,1.22137392566271,2.7307967405473,2.95800392658455,5.49280022319103,3.05267491140382,4.09676565785508,2.52285827509693,3.08926014090253,3.06108250934175,3.76449839010773,3.06152584445351,2.64353499413745,2.17921834431849,4.29899894011193,3.36513792606229,3.14487512382013,2.88717901831093,5.36020446492295,3.54359835493721,4.19416861731194,1.74095437421931,3.32215327645048,2.1156030398603,2.86623668021094,2.03926047982794,2.74257805392436,3.37820085897761,3.18885363932178,1.61107774512822,1.90326487974084,3.5154758055254,4.9599623961158,2.98413823600186
ID1,3.25497168713355,2.80677187602038,5.33845248761267,4.05958298288256,3.7823190949569,4.58715602701811,2.54153953879472,3.41387537288896,3.67833449148272,1.87054143522086,3.67706708918481,3.93779653762339,4.14769395892076,3.21592594999986,3.94641335152882,3.53128987721816,3.98454107930988,3.84329142321359,5.15536876321022,4.08997232603398,3.51155855583968,2.84553815359497,3.90758335225769,3.68851963233004,3.25384531154688,3.75361143929249,6.39204502189385,4.36127686314529,3.75239819628713,2.36846602587797,3.57080914528964,2.69162910786527,3.34471898675753,2.93136800657318,3.6217432384527,3.34334809756276,3.57115527441275,2.21914542305583,2.55410382983759,3.8480683715672,4.84466998588402,3.69195103207189
KBTBD2,3.5140265178732,2.4472150282712,5.48521662179961,3.89048474018727,4.68111596682746,4.75798196234829,2.63460101193952,3.23545061416419,4.8418805631037,1.5569950654236,3.34254980291639,3.61029106694412,5.48673598906619,3.41699497422278,4.4427723982145,3.12327853024204,3.71785899061682,3.66434195510353,4.85029843525984,3.84126063861182,3.26197274779318,2.66397250253451,4.59092271393635,3.83735528705996,3.53351779892643,3.47369639455746,5.97675230125873,4.11137921549829,4.46008979366419,2.1363894118511,3.80561586822891,2.58320849084738,3.35254288150288,2.53981045906285,3.29829531827931,3.72697644678721,3.6611887020671,2.05201253845323,2.36785473647553,3.9987378070931,5.43561635370711,3.57072215864007
KIAA0100,5.09220240175685,4.55972117553699,7.27885752596412,6.14871879850422,5.27677520027287,6.57748291773564,4.19414574543564,5.44248442869043,4.99570314504302,3.22832455927698,5.69362120398706,5.98823260261417,5.33899581642747,4.83754358115649,5.70491913471296,5.53799783867525,6.07660336838438,5.91106895295225,7.29368411613055,6.20867449474493,5.56916913105043,4.86375655040801,5.61260621641872,5.62050494090744,5.07934412346408,5.85271440500581,8.61631638418389,6.41308608764385,5.35407574443524,4.11175713678858,5.4236649007283,4.51299212939271,5.22525733979646,4.81527758194366,5.61300404410734,5.09494799609517,5.52736773534931,3.86420594847435,4.39233625474167,5.75943330047317,6.39190511637893,5.70980944027579
LDB3,3.03974852971358,1.82316141149495,4.78079066169392,3.27937834009924,4.42056716199143,3.90093836322623,2.25679589481523,2.61376801153519,4.74614782296682,0.909164122839794,2.44700855093576,2.70410433117874,5.50402113794641,2.59928898656043,4.05678417885085,2.48987636374628,2.99152760834051,2.94941232426265,4.18313855202435,3.22733925403071,2.61791067469357,2.22760227995949,4.31307981282295,3.26463528659914,3.07775165307847,2.75779459110041,4.5784884688616,3.2651995346309,4.16395719103411,1.65170933693927,3.27636216064745,2.07723751968751,2.7050104880458,2.09988041235146,2.58710383457427,3.36811709476002,3.11430105500278,1.48076258055849,1.9204594829818,3.36256686843598,4.09005137195447,2.98586009053648
LHFP,3.97086734729441,2.86926354431195,5.86190388967604,4.51053045706571,4.99859059521636,5.31274647270851,3.04660173250329,3.82294362218491,5.08835501719497,1.65093922790533,3.80043111115528,4.11349725325461,5.73536670257745,3.54430799903098,4.87853786894108,3.68149160012546,4.27603348303087,4.23906862509913,5.44076807020688,4.47607221173564,3.81468947986651,3.27448070566441,5.05616012493702,4.32334688429029,4.00553449947723,4.0147386387704,6.67229481496598,4.61254827889373,4.8077188371361,2.55511923392768,4.25133457302194,3.08950361157234,3.82146513853924,3.12207890417926,3.81103242176725,4.23144068524567,4.20761719114222,2.37220320329278,2.89886694947829,4.42313374663807,5.03147603751534,4.14810770278673
MIA2,4.35662880605491,3.06052459011405,6.27117419787522,4.79230827250926,5.62026945716191,5.70670355605249,3.36793413748372,4.08845166429758,5.77787442331697,1.83137819059866,4.05151210666179,4.35252552690375,6.47711008056179,3.93849626184298,5.36973695369848,3.89390321063534,4.53439987816556,4.52833369693329,5.67633548363291,4.74046309327267,4.05893485572906,3.45765246950935,5.59898267695014,4.70511857983387,4.40142500400718,4.26367305162079,6.89816250692705,4.88349143742471,5.35721898416362,2.75880073379345,4.65783340981606,3.35038519037901,4.15416161285241,3.30012736669777,4.05419192446064,4.66265065642887,4.55363342840665,2.60588520337981,3.10950350693921,4.81532230014996,5.61516849287403,4.44638130988322
MS4A3,3.05216671587127,2.15283034905708,5.05465105309597,3.50322659028895,4.07823985259066,4.01098745458354,2.27795160250606,2.82418993886169,4.2038510071425,1.36961759815075,2.92455555325299,3.27797059693187,4.71788441472022,2.97811353860443,3.91944981370863,2.81703715431361,3.36267177160687,3.22631240607313,4.50621987370353,3.46452143395356,2.90975351388096,2.39280918043855,4.00518761024954,3.36688812558538,3.07736502279931,3.10973250426841,4.95412967668515,3.76138827546056,3.91573808769448,1.87571059711953,3.33550015526828,2.24607230331162,2.87995956153131,2.27294884629399,2.95429142681127,3.24195590351516,3.23420337013302,1.78438440137735,2.0621667833372,3.5551136685075,4.9842368260468,3.18123763368239
NDP,2.00932481963102,1.67294045252517,3.5150190861444,2.65761063142561,2.48001544956572,2.79733726284499,1.5132240230284,2.06901504352213,2.59182315846412,0.825283570145927,2.01710586985801,2.46805659076599,3.09646013995724,1.60219064227372,2.55974544280411,2.20173122208949,2.51487521738106,2.2836648973434,3.74778723052428,2.66982190867762,2.15249690773061,2.10902296060387,2.63564044931293,2.19606932287186,2.02630741168687,2.28564832728464,4.25994026982158,2.78378375110982,2.46572444713032,1.37287546623617,2.13045824482071,1.59493205007103,1.87235681395662,1.93433700909462,2.16391571267531,2.20245987308514,2.2789655330107,1.14615832034623,1.65835969999356,2.25672425696629,2.30009350595118,2.25597711176949
PDX1,2.70802840321897,2.13844152280138,4.77663750521713,3.44656047751271,3.84907944433176,4.09358005660221,2.17753487248208,2.82215385297385,3.95726873120144,1.17377697565475,2.81463582037335,2.85821449859691,4.6099934112667,2.71817661332526,3.79650532942215,2.65818463969129,3.1816621281212,3.11004169288892,3.36660446713193,3.04361730562171,2.84002720965914,2.39015834809248,3.89952567610566,3.28020341162898,2.94948305460578,3.04220627084838,5.5966527858955,3.55019805450373,3.65075419268097,1.85053299038179,3.1051165020539,2.24052824221086,2.79024478532148,2.22089275947185,2.8994906632886,3.16508343514421,3.18118580186556,1.66346102000779,2.00888103308038,3.37548377524304,4.20858449533159,3.02551895413472
PQLC1,2.64540918936792,1.71859656381283,4.29177173500266,3.00425867108815,3.7117848868579,3.7764291262233,1.90241922888631,2.39857869006608,3.94730199049137,0.771191927886702,2.33614738025711,2.67185294590068,4.65968694454509,2.29284030245981,3.47485182067511,2.28935023576035,2.77944752600013,2.71564962656561,3.96824415946293,2.94969439855021,2.38966916156954,2.08380677637486,3.67675623423016,2.85576723111072,2.67329123105977,2.53421698426029,5.09680719317801,3.11755679201205,3.51199604598565,1.43849923636504,2.83375673633047,1.85422646810357,2.43347034415828,1.90072383332002,2.38914005138704,2.92555472522573,2.79015270717757,1.27646602661139,1.74041097647367,2.93766773785122,3.50433903588073,2.66861423998289
PRR3,4.02483726385438,2.89185571719393,5.98502169323055,4.58398451255732,5.09102715195481,5.14286398446621,3.11545531341526,3.84955968073002,5.17671036449964,1.70196492380547,3.79948303819329,4.18163890525855,5.74731782151887,3.59245510240387,4.9668844925856,3.7486919386115,4.35137965615847,4.27198059505608,5.50835568238787,4.54820751782645,3.87259361217512,3.33220016117562,5.13025289578779,4.38709382541897,4.07378115141345,4.07141199083038,6.10111519758721,4.69788563637845,4.90012888217601,2.61341173001838,4.32461489465114,3.14782065645175,3.83216948278189,3.17933784421242,3.871201367889,4.3010766232809,4.27967032973425,2.43847746426499,2.9390685485688,4.51526991595873,5.21940382977735,4.22514247438227
PTPN1,3.49657153930206,2.27741867852176,5.38152376200555,3.72421988479549,4.91131979817833,4.68954807119595,2.60610877001193,3.07580051503474,5.18872514548288,1.40889688347108,3.12503661063189,3.39844363376015,5.91696759583248,3.36316170990122,4.50779304398227,2.91338349164743,3.5172164765238,3.49018259776542,4.64170986548727,3.65172835445582,3.07204676705593,2.50799415716861,4.72856966369196,3.76701802075511,3.52791135259515,3.2654520301422,5.74126595927969,3.91277079827699,4.61276453734833,1.9917129487595,3.77319643638337,2.47344985849963,3.2549246678265,2.36201296874621,3.10001712988259,3.77708241063086,3.58355822543544,1.92624357060645,2.23786977143153,3.91938851268511,5.35922544608433,3.42362033433679
RAPGEF3,1.35643251200376,0.695521696177609,2.7792021076757,1.46745121694534,2.49188680133674,1.86745525319454,0.942047381224751,0.920051100770851,2.93792649027016,0.216815061437852,0.792293748699603,1.26279581702019,3.56794171457843,1.17666147616281,2.09256495757111,0.943955806266387,1.28104783531713,1.0937149939723,2.50941020930086,1.37932630752702,0.973725561198544,1.02019535805958,2.26253036566552,1.3575474140809,1.38882163809761,1.03158980106823,2.72458659466385,1.654747674753,2.30790048676492,0.517067833497284,1.43016262098767,0.728565671552319,1.00210934978712,0.795368468672315,0.990118302104261,1.65654299739035,1.38226292020674,0.408844437439362,0.701981087644492,1.47259175880211,2.17952976973748,1.18204575030935
RHDBL,3.25393739450751,2.45166041230618,5.20919479606725,3.82474116192005,4.07409377900294,4.52286755175789,2.4357418709477,3.17977406281646,4.11584970485186,1.50439140713706,3.31034638873719,3.59715288826051,4.67448106857901,3.08906917812962,4.04220719315612,3.14975886424145,3.68479033515155,3.58717473421875,4.85260960487315,3.8080498262208,3.23865461294061,2.695622595183,4.11800249501037,3.60539334645465,3.26181825344107,3.45294410366313,6.02163644745047,4.05238891167551,3.95562414168463,2.11136687077346,3.52723749351574,2.49629634329198,3.17874044384397,2.58832370748684,3.27392119497847,3.40402325022701,3.47969766138414,1.96580572834312,2.34625045082356,3.74634495641642,4.78304652324522,3.47258806254462
RPL11,2.95947406184866,1.96600798820224,4.73618535473961,3.32869093537415,4.07404381004939,4.14423287200187,2.15616441482824,2.69937279987583,4.27948967721592,1.02092993035045,2.69553465043063,3.00868310715936,4.96534622681752,2.68400925442924,3.83528835789201,2.58559027306087,3.12029695364714,3.06265166210402,4.29107897464746,3.27602163913751,2.70236511211722,2.27647572387392,4.01745104686653,3.21654736531374,2.98498673735947,2.87330539960065,5.42561691161314,3.47897031134525,3.86349777067878,1.67377595510558,3.18986704471055,2.10751480555516,2.76481853288069,2.11772258916765,2.71412432905124,3.21509511637283,3.10742778144771,1.5375262311259,1.95197844434627,3.32696874515565,4.16857580621495,2.99738039460426
RTN4R,2.54643038607045,1.49198632402957,4.16133486494369,2.733731165769,3.86037672301074,3.61003420036199,1.81764036231042,2.1564036962974,4.2101220272075,0.681437514425514,2.08249640449477,2.36234952701171,4.97303452731893,2.18372395168001,3.30078914714359,1.84739527169242,2.46713849047579,2.39780006068927,3.65871958177972,2.62331167628364,2.09047653819036,1.81877719189517,3.66711841571418,2.68203989850184,2.57971283041799,2.20733955192256,4.78968913596313,2.87875061160139,3.58821567649833,1.20629134776527,2.68311463323432,1.68506799227015,2.25455766111649,1.55249366274042,2.13279515743403,2.86376702913317,2.60670729024997,1.0938428009473,1.53602204385653,2.79161057980381,3.61244077771086,2.40454310494801
SERPINB5,2.45838293191484,1.9390078339262,4.26069433717084,3.1151381669722,3.06863602037472,3.38049420835946,1.81850893011611,2.47813975941599,3.11067779151818,1.07854281224747,2.53891811673879,2.94007712443145,3.57003291156691,2.18194341838444,3.12180429547892,2.57964305016243,2.99440756331247,2.7993106119442,4.19964172693965,3.11435773683768,2.58733563002343,2.27407572913804,3.16465981067087,2.7463271379238,2.47604319346175,2.76083036213781,4.700348349455,3.33249512824117,3.01933760915323,1.63625431372068,2.66923162917358,1.916033639617,2.35738567586867,2.15141060261915,2.6158697738232,2.61776780114168,2.72388817365673,1.43578926306755,1.85730644557482,2.87056601281109,3.43558039764889,2.75061582971964
SLC5A9,3.5140265178732,2.4472150282712,5.48521662179961,3.89048474018727,4.68111596682746,4.75798196234829,2.63460101193952,3.23545061416419,4.8418805631037,1.5569950654236,3.34254980291639,3.61029106694412,5.48673598906619,3.41699497422278,4.4427723982145,3.12327853024204,3.71785899061682,3.66434195510353,4.85029843525984,3.84126063861182,3.26197274779318,2.66397250253451,4.59092271393635,3.83735528705996,3.53351779892643,3.47369639455746,5.97675230125873,4.11137921549829,4.46008979366419,2.1363894118511,3.80561586822891,2.58320849084738,3.35254288150288,2.53981045906285,3.29829531827931,3.72697644678721,3.6611887020671,2.05201253845323,2.36785473647553,3.9987378070931,5.43561635370711,3.57072215864007
